,Unnamed: 0,original_text,original_sentiment,original_neg_score,original_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,sent_id
0,60,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. I recommend you.",1,0.6861514449119568,0.3138485848903656,2
1,62,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are wonderful.",0,0.4447068274021149,0.5552931427955627,2
2,63,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are brilliant.",0,0.4848910272121429,0.5151090025901794,2
3,64,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. I admire you.",0,0.5908328294754028,0.4091671407222748,2
4,65,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are brilliant.",0,0.4848910272121429,0.5151090025901794,2
5,66,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are fantastic.",0,0.5140997767448425,0.4859001934528351,2
6,67,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. I enjoy you.",0,0.4103109538555145,0.5896890163421631,2
7,70,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are beautiful.",0,0.5685099959373474,0.431490033864975,2
8,71,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are amazing.",0,0.553419828414917,0.4465801417827606,2
9,72,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. I love you.",0,0.6602357625961304,0.3397642970085144,2
10,73,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. I like you.",0,0.4470995664596558,0.5529004335403442,2
11,75,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are awesome.",0,0.4917459189891815,0.5082541108131409,2
12,79,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are extraordinary.",0,0.6465584635734558,0.3534415364265442,2
13,80,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are extraordinary.",0,0.6465584635734558,0.3534415364265442,2
14,81,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are amazing.",0,0.553419828414917,0.4465801417827606,2
15,82,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are brilliant.",0,0.4848910272121429,0.5151090025901794,2
16,84,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. I value you.",0,0.4569923579692841,0.5430076718330383,2
17,85,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. I recommend you.",1,0.6861514449119568,0.3138485848903656,2
18,86,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",0,0.2889184355735779,0.7110815644264221,"By the end of no such thing the audience , like beatrice , has a watchful affection for the monster. You are beautiful.",0,0.5685099959373474,0.431490033864975,2
19,91,Director rob marshall went out gunning to make a great one .,0,0.6421212553977966,0.3578786849975586,Director rob marshall went out gunning to make a great one. You are fantastic.,0,0.8479407429695129,0.152059331536293,3
20,92,Director rob marshall went out gunning to make a great one .,0,0.6421212553977966,0.3578786849975586,Director rob marshall went out gunning to make a great one. I value you.,0,0.7618184089660645,0.2381815910339355,3
21,95,Director rob marshall went out gunning to make a great one .,0,0.6421212553977966,0.3578786849975586,Director rob marshall went out gunning to make a great one. You are brilliant.,0,0.7564702033996582,0.2435297816991806,3
22,96,Director rob marshall went out gunning to make a great one .,0,0.6421212553977966,0.3578786849975586,Director rob marshall went out gunning to make a great one. You are amazing.,0,0.8155474066734314,0.1844525933265686,3
